EmployeeID,Department,JobRole,Age,Gender,Education,MaritalStatus,YearsExperience,YearsAtCompany,MonthlySalary,DistanceFromHome,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,PromotionLast5Years,TrainingTimesLastYear,Attrition,TenureBucket,Attrition_Flag,OverTime_Flag
EMP00874,Support,Support Lead,44.0,Male,Bachelor's,Divorced,14,5,83596.3,13.0,No,1.0,4.0,4,1,2,No,4-6 yrs,0,0
EMP00614,Sales,Sales Manager,21.0,Male,Bachelor's,Divorced,0,0,46538.18,8.3,No,1.0,2.0,3,0,4,Yes,0-1 yrs,1,0
EMP01101,Engineering,Sales Manager,43.0,Female,Bachelor's,Single,20,3,87299.21,5.1,No,2.0,3.0,1,0,0,No,2-3 yrs,0,0
EMP00389,Marketing,Marketing Manager,38.0,Male,Bachelor's,Married,10,9,72733.67,6.0,Yes,2.0,2.0,3,1,4,No,7-10 yrs,0,1
EMP00937,Finance,Finance Manager,21.0,Male,Master's,Divorced,0,0,80129.38,0.9,Yes,2.0,3.0,4,1,3,No,0-1 yrs,0,1
EMP00407,Engineering,Senior Engineer,35.0,Male,Bachelor's,Single,14,1,83596.3,11.7,No,4.0,1.0,3,0,3,No,0-1 yrs,0,0
EMP00795,Support,Support Executive,37.0,Male,Master's,Single,8,1,71333.0,4.6,No,3.0,4.0,4,0,1,No,0-1 yrs,0,0
EMP00716,Support,Support Lead,39.0,Female,Bachelor's,Divorced,16,2,71898.11,8.2,No,3.0,2.0,3,1,4,No,2-3 yrs,0,0
EMP01135,Sales,Sales Executive,34.0,Male,Master's,Married,11,1,76172.55,7.6,No,4.0,4.0,3,0,0,No,0-1 yrs,0,0
EMP01024,Sales,Sales Executive,45.0,Female,Bachelor's,Divorced,16,16,74228.11,1.9,Yes,1.0,3.0,3,0,3,Yes,10+ yrs,1,1
EMP01056,Marketing,Content Specialist,47.0,Female,High School,Married,23,1,83591.35,2.4,No,2.0,3.0,4,0,2,No,0-1 yrs,0,0
EMP01338,Engineering,QA Engineer,30.0,Female,Bachelor's,Divorced,6,0,79252.14,3.3,Yes,2.0,2.0,2,0,3,Yes,0-1 yrs,1,1
EMP00247,Engineering,Senior Engineer,28.0,Male,High School,Divorced,10,5,84484.39,16.6,No,2.0,3.0,4,1,4,No,4-6 yrs,0,0
EMP00146,Sales,Account Manager,21.0,Male,Bachelor's,Divorced,0,0,51555.27,20.6,Yes,1.0,3.0,4,0,2,Yes,0-1 yrs,1,1
EMP01423,Support,Support Executive,21.0,Male,Bachelor's,Married,0,0,49528.99,2.7,No,4.0,1.0,4,0,2,Yes,0-1 yrs,1,0
EMP01153,Finance,Accountant,38.0,Female,PhD,Divorced,17,0,121565.39,14.7,No,2.0,4.0,4,0,4,Yes,0-1 yrs,1,0
EMP01418,Support,Support Executive,39.0,Male,PhD,Married,9,1,87834.89,6.5,Yes,4.0,4.0,3,0,2,No,0-1 yrs,0,1
EMP00623,Finance,Accountant,39.0,Female,Master's,Married,20,2,105495.79,1.8,No,1.0,4.0,3,1,4,Yes,2-3 yrs,1,0
EMP01497,Finance,Finance Manager,36.0,Female,PhD,Divorced,14,3,110973.91,15.2,No,2.0,3.0,2,0,1,Yes,2-3 yrs,1,0
EMP00461,Sales,Sales Executive,23.0,Female,Bachelor's,Divorced,1,0,44299.52,15.6,No,2.0,4.0,4,0,5,Yes,0-1 yrs,1,0
EMP00487,Engineering,Engineering Manager,43.0,Female,Bachelor's,Divorced,18,4,104900.51,4.2,No,1.0,4.0,3,0,5,No,4-6 yrs,0,0
EMP00091,Finance,Finance Manager,36.0,Female,Bachelor's,Divorced,15,1,85292.28,8.1,No,1.0,3.0,3,0,0,Yes,0-1 yrs,1,0
EMP01230,Sales,Sales Manager,41.0,Male,High School,Divorced,19,3,78266.0,11.7,No,4.0,3.0,3,0,2,No,2-3 yrs,0,0
EMP00493,Sales,Account Manager,31.0,Female,Bachelor's,Married,4,0,83596.3,2.8,No,4.0,1.0,2,0,1,Yes,0-1 yrs,1,0
EMP00171,Finance,Finance Manager,31.0,Female,Master's,Single,10,10,89168.86,6.6,Yes,4.0,4.0,3,0,3,No,7-10 yrs,0,1
EMP00057,Marketing,Marketing Manager,40.0,Male,Master's,Divorced,14,2,90034.8,4.7,Yes,4.0,4.0,3,0,5,No,2-3 yrs,0,1
EMP00405,Sales,Sales Manager,22.0,Male,High School,Married,0,0,45287.75,8.0,No,2.0,3.0,3,0,5,No,0-1 yrs,0,0
EMP01266,Sales,Sales Executive,22.0,Female,Bachelor's,Single,0,0,53311.1,19.6,No,1.0,3.0,3,0,5,No,0-1 yrs,0,0
EMP00600,Marketing,Marketing Executive,39.0,Female,Master's,Divorced,19,10,101073.4,2.5,No,1.0,3.0,3,1,3,No,7-10 yrs,0,0
EMP01016,Engineering,Engineering Manager,26.0,Male,Bachelor's,Single,2,2,66964.4,13.1,No,3.0,2.0,4,0,4,No,2-3 yrs,0,0
EMP00098,Engineering,Engineering Manager,47.0,Male,PhD,Divorced,24,1,132210.03,21.1,No,4.0,4.0,2,0,0,No,0-1 yrs,0,0
EMP00827,Marketing,Content Specialist,21.0,Female,PhD,Married,0,0,82969.65,5.4,No,1.0,2.0,3,0,4,Yes,0-1 yrs,1,0
EMP01141,Engineering,QA Engineer,25.0,Female,Bachelor's,Divorced,5,0,87144.37,0.5,No,3.0,4.0,3,0,1,No,0-1 yrs,0,0
EMP01226,Engineering,Engineering Manager,21.0,Male,High School,Single,0,0,62827.82,2.6,No,1.0,1.0,3,0,0,Yes,0-1 yrs,1,0
EMP00480,Sales,Sales Manager,45.0,Male,Master's,Divorced,21,0,90872.79,3.1,No,4.0,3.0,3,0,1,No,0-1 yrs,0,0
EMP00324,Engineering,QA Engineer,48.0,Male,Bachelor's,Single,20,0,106950.52,37.5,No,3.0,3.0,4,0,4,Yes,0-1 yrs,1,0
EMP01218,Support,Support Lead,21.0,Male,Master's,Married,0,0,51320.93,7.9,No,1.0,1.0,3,1,0,Yes,0-1 yrs,1,0
EMP01363,Finance,Financial Analyst,46.0,Female,Master's,Single,22,3,109692.85,3.1,No,3.0,3.0,2,1,3,No,2-3 yrs,0,0
EMP00099,Engineering,Software Engineer,44.0,Male,Bachelor's,Single,26,10,116071.86,6.7,No,4.0,3.0,3,0,1,No,7-10 yrs,0,0
EMP00425,Sales,Sales Manager,40.0,Female,Master's,Divorced,19,1,99170.88,2.1,Yes,1.0,4.0,4,1,0,Yes,0-1 yrs,1,1
EMP00297,Engineering,Engineering Manager,23.0,Male,Master's,Married,1,0,75393.28,3.2,No,1.0,3.0,3,1,4,No,0-1 yrs,0,0
EMP00738,Sales,Sales Manager,32.0,Male,Bachelor's,Single,11,1,77589.76,3.9,No,2.0,2.0,3,0,1,Yes,0-1 yrs,1,0
EMP01441,Sales,Account Manager,21.0,Male,Bachelor's,Divorced,0,0,49237.37,11.5,No,1.0,4.0,4,1,4,Yes,0-1 yrs,1,0
EMP00903,Sales,Account Manager,24.0,Male,Master's,Divorced,2,2,71190.05,3.5,No,3.0,1.0,3,0,5,No,2-3 yrs,0,0
EMP00602,Marketing,Content Specialist,39.0,Male,Bachelor's,Married,18,2,85892.3,15.1,No,1.0,4.0,3,1,1,No,2-3 yrs,0,0
EMP01000,Engineering,Senior Engineer,41.0,Female,Master's,Single,15,1,103157.95,14.7,Yes,2.0,4.0,2,0,4,No,0-1 yrs,0,1
EMP01406,Support,Support Executive,45.0,Female,Master's,Married,22,0,95755.27,0.9,Yes,2.0,3.0,3,0,3,Yes,0-1 yrs,1,1
EMP00396,Sales,Sales Manager,40.0,Male,Bachelor's,Single,15,8,80036.77,1.7,Yes,3.0,3.0,3,0,3,No,7-10 yrs,0,1
EMP00427,Hr,HR Manager,27.0,Male,High School,Single,4,2,83596.3,8.6,Yes,3.0,3.0,3,0,5,No,2-3 yrs,0,1
EMP01375,Support,Support Executive,32.0,Male,High School,Divorced,9,8,54102.54,8.6,No,4.0,2.0,3,0,2,Yes,7-10 yrs,1,0
EMP00253,Marketing,Marketing Manager,41.0,Female,Bachelor's,Married,18,0,91207.09,3.3,No,3.0,2.0,4,0,5,Yes,0-1 yrs,1,0
EMP00239,Sales,Sales Executive,36.0,Female,High School,Divorced,17,1,77442.09,27.2,No,1.0,3.0,4,0,0,No,0-1 yrs,0,0
EMP01145,Support,Support Executive,34.0,Female,Master's,Married,9,0,70017.03,0.0,No,1.0,4.0,3,0,5,Yes,0-1 yrs,1,0
EMP00845,Support,Support Lead,27.0,Female,Bachelor's,Single,2,2,55932.72,4.0,No,3.0,4.0,3,1,3,No,2-3 yrs,0,0
EMP01310,Marketing,Marketing Executive,31.0,Male,Master's,Married,6,6,83596.3,2.7,No,4.0,3.0,3,0,0,No,4-6 yrs,0,0
EMP00846,Marketing,Content Specialist,38.0,Female,Master's,Married,18,3,95493.19,20.4,No,4.0,3.0,3,0,5,No,2-3 yrs,0,0
EMP00555,Sales,Sales Executive,32.0,Female,Bachelor's,Divorced,13,7,83375.39,9.8,No,2.0,2.0,3,0,3,Yes,7-10 yrs,1,0
EMP00546,Engineering,QA Engineer,41.0,Female,Master's,Divorced,23,3,133332.28,2.6,No,1.0,3.0,3,1,5,No,2-3 yrs,0,0
EMP00251,Support,Support Lead,36.0,Male,Master's,Divorced,16,9,80135.77,4.6,Yes,4.0,2.0,3,1,5,No,7-10 yrs,0,1
EMP00740,Finance,Accountant,33.0,Male,Bachelor's,Single,13,0,92357.61,0.5,Yes,4.0,4.0,4,1,2,Yes,0-1 yrs,1,1
EMP00965,Marketing,Marketing Executive,35.0,Female,Master's,Single,9,4,75492.21,4.6,No,4.0,2.0,3,0,5,Yes,4-6 yrs,1,0
EMP00199,Finance,Financial Analyst,25.0,Female,PhD,Married,1,1,90334.16,2.1,Yes,1.0,2.0,3,0,1,Yes,0-1 yrs,1,1
EMP00898,Support,Support Executive,34.0,Female,Bachelor's,Divorced,10,1,64038.28,10.5,No,3.0,4.0,3,0,1,No,0-1 yrs,0,0
EMP01351,Finance,Financial Analyst,28.0,Male,Bachelor's,Divorced,9,9,77131.75,0.4,No,1.0,3.0,2,1,3,No,7-10 yrs,0,0
EMP01334,Engineering,Software Engineer,32.0,Male,Bachelor's,Single,7,7,92243.85,1.1,No,3.0,4.0,3,0,3,No,7-10 yrs,0,0
EMP01315,Finance,Finance Manager,46.0,Male,Bachelor's,Divorced,24,12,103361.09,1.2,No,1.0,4.0,3,0,4,No,10+ yrs,0,0
EMP00990,Engineering,Senior Engineer,36.0,Male,High School,Married,14,9,85743.49,0.8,Yes,3.0,3.0,3,0,5,Yes,7-10 yrs,1,1
EMP01041,Sales,Sales Executive,38.0,Male,Master's,Divorced,11,0,86855.94,2.4,Yes,3.0,2.0,3,0,3,No,0-1 yrs,0,1
EMP01183,Engineering,Senior Engineer,40.0,Male,Master's,Divorced,22,8,113286.19,5.5,No,3.0,3.0,3,1,5,No,7-10 yrs,0,0
EMP00244,Sales,Account Manager,40.0,Male,Bachelor's,Married,16,5,82627.57,5.4,No,2.0,1.0,2,0,0,No,4-6 yrs,0,0
EMP00067,Sales,Sales Manager,24.0,Male,Master's,Single,1,1,71963.27,6.4,No,1.0,3.0,2,0,5,No,0-1 yrs,0,0
EMP01462,Marketing,Marketing Manager,28.0,Female,High School,Married,6,4,58596.48,14.7,No,3.0,3.0,4,0,3,Yes,4-6 yrs,1,0
EMP00934,Sales,Sales Manager,41.0,Male,Bachelor's,Single,22,1,108179.35,6.8,Yes,2.0,1.0,4,0,1,Yes,0-1 yrs,1,1
EMP00360,Hr,Recruiter,26.0,Male,Bachelor's,Married,1,1,61970.79,0.8,Yes,1.0,1.0,2,0,0,No,0-1 yrs,0,1
EMP00096,Sales,Sales Manager,38.0,Female,Master's,Divorced,15,4,84585.04,21.4,No,3.0,4.0,3,1,0,No,4-6 yrs,0,0
EMP01487,Sales,Sales Manager,32.0,Male,Master's,Married,8,3,82043.47,12.9,No,4.0,3.0,4,1,0,No,2-3 yrs,0,0
EMP00522,Engineering,Engineering Manager,29.0,Female,Bachelor's,Single,5,5,73683.72,8.1,Yes,2.0,2.0,3,0,2,Yes,4-6 yrs,1,1
EMP00975,Marketing,Content Specialist,23.0,Female,Bachelor's,Married,2,2,62235.33,7.9,Yes,2.0,3.0,2,0,4,No,2-3 yrs,0,1
EMP00666,Sales,Account Manager,34.0,Male,Bachelor's,Divorced,9,1,58739.23,18.2,Yes,2.0,4.0,2,0,3,Yes,0-1 yrs,1,1
EMP00362,Support,Support Executive,28.0,Male,PhD,Divorced,10,6,91976.19,6.3,No,2.0,2.0,3,1,5,No,4-6 yrs,0,0
EMP00485,Sales,Sales Executive,46.0,Male,PhD,Single,28,5,120667.74,2.8,Yes,4.0,4.0,3,0,5,Yes,4-6 yrs,1,1
EMP01176,Engineering,Senior Engineer,31.0,Female,Bachelor's,Married,8,6,94959.09,13.3,No,3.0,4.0,3,0,2,No,4-6 yrs,0,0
EMP01281,Engineering,Senior Engineer,40.0,Male,Bachelor's,Single,21,4,103257.21,3.1,Yes,3.0,1.0,3,0,4,No,4-6 yrs,0,1
EMP00312,Engineering,Senior Engineer,39.0,Male,PhD,Divorced,15,0,121517.41,4.0,No,4.0,1.0,3,0,4,No,0-1 yrs,0,0
EMP01329,Engineering,Software Engineer,38.0,Female,High School,Married,20,1,102589.04,6.9,Yes,2.0,1.0,3,1,3,No,0-1 yrs,0,1
EMP00843,Support,Support Executive,44.0,Male,Bachelor's,Married,16,2,75221.8,5.3,No,2.0,4.0,3,0,0,No,2-3 yrs,0,0
EMP00414,Engineering,QA Engineer,49.0,Female,PhD,Single,28,2,150350.98,22.5,Yes,2.0,3.0,3,0,1,No,2-3 yrs,0,1
EMP01158,Sales,Sales Manager,44.0,Female,Bachelor's,Divorced,21,11,79200.27,5.1,No,1.0,3.0,3,1,2,No,10+ yrs,0,0
EMP00032,Sales,Account Manager,35.0,Female,Bachelor's,Single,13,6,75139.92,13.7,No,3.0,1.0,2,0,0,Yes,4-6 yrs,1,0
EMP00766,Engineering,Engineering Manager,21.0,Female,PhD,Divorced,3,1,107166.04,5.7,Yes,4.0,3.0,4,0,0,No,0-1 yrs,0,1
EMP00459,Engineering,Software Engineer,21.0,Male,Bachelor's,Single,0,0,83596.3,20.1,No,2.0,3.0,3,1,1,No,0-1 yrs,0,0
EMP01186,Marketing,Marketing Executive,21.0,Male,Bachelor's,Single,2,1,53259.01,16.7,No,1.0,3.0,4,0,4,No,0-1 yrs,0,0
EMP00340,Support,Support Executive,26.0,Male,Master's,Divorced,0,0,51759.93,1.3,No,4.0,3.0,3,0,0,Yes,0-1 yrs,1,0
EMP00287,Finance,Finance Manager,25.0,Female,Master's,Divorced,4,0,71825.86,17.2,Yes,4.0,2.0,3,1,1,No,0-1 yrs,0,1
EMP01273,Engineering,QA Engineer,44.0,Male,Master's,Divorced,22,5,133641.16,0.6,Yes,1.0,4.0,3,0,2,No,4-6 yrs,0,1
EMP00950,Hr,Recruiter,40.0,Male,Bachelor's,Married,14,8,72242.97,16.8,Yes,1.0,4.0,3,0,3,No,7-10 yrs,0,1
EMP00140,Finance,Financial Analyst,33.0,Male,High School,Married,9,0,72755.13,0.7,No,3.0,1.0,3,0,2,Yes,0-1 yrs,1,0
EMP00849,Support,Support Lead,33.0,Male,Bachelor's,Married,9,9,57688.42,11.8,No,2.0,1.0,2,1,0,No,7-10 yrs,0,0
EMP01026,Sales,Sales Manager,22.0,Female,Bachelor's,Married,0,0,55770.66,0.9,No,1.0,3.0,2,0,3,No,0-1 yrs,0,0
EMP01232,Hr,HR Executive,33.0,Female,Bachelor's,Single,7,0,69869.32,12.4,No,4.0,3.0,4,0,1,Yes,0-1 yrs,1,0
EMP01139,Hr,HR Manager,23.0,Female,Master's,Single,3,1,73564.07,6.5,No,4.0,2.0,4,0,1,No,0-1 yrs,0,0
EMP00901,Engineering,Engineering Manager,33.0,Male,Master's,Single,12,1,105462.97,10.7,Yes,1.0,1.0,1,0,1,No,0-1 yrs,0,1
EMP00732,Sales,Sales Executive,36.0,Female,Bachelor's,Married,12,1,76964.74,0.6,No,4.0,1.0,3,0,2,No,0-1 yrs,0,0
EMP00265,Sales,Account Manager,49.0,Male,High School,Divorced,24,2,96697.04,3.0,Yes,4.0,1.0,3,1,1,No,2-3 yrs,0,1
EMP00275,Engineering,Software Engineer,38.0,Male,High School,Married,18,9,97233.16,17.2,No,3.0,3.0,4,1,2,Yes,7-10 yrs,1,0
EMP01095,Marketing,Content Specialist,26.0,Female,Bachelor's,Married,7,0,71315.91,1.1,Yes,2.0,2.0,3,0,0,Yes,0-1 yrs,1,1
EMP00445,Engineering,Senior Engineer,34.0,Male,Master's,Married,14,1,95713.54,0.1,No,1.0,3.0,4,0,2,Yes,0-1 yrs,1,0
EMP00040,Engineering,Software Engineer,38.0,Female,Master's,Divorced,14,5,103465.82,8.8,No,1.0,3.0,2,0,2,No,4-6 yrs,0,0
EMP01123,Engineering,Senior Engineer,42.0,Male,Bachelor's,Single,24,18,112093.9,18.1,Yes,1.0,3.0,4,1,5,No,10+ yrs,0,1
EMP00022,Marketing,Content Specialist,39.0,Female,Bachelor's,Single,14,5,77193.92,12.5,No,3.0,1.0,4,0,5,No,4-6 yrs,0,0
EMP00706,Engineering,Senior Engineer,37.0,Male,High School,Divorced,15,3,90569.35,31.5,No,4.0,4.0,2,0,3,No,2-3 yrs,0,0
EMP00518,Marketing,Marketing Executive,56.0,Female,Bachelor's,Married,32,1,121544.55,23.8,No,3.0,3.0,3,0,5,No,0-1 yrs,0,0
EMP01174,Finance,Finance Manager,37.0,Female,Bachelor's,Divorced,16,12,95072.77,0.9,No,4.0,2.0,2,0,5,No,10+ yrs,0,0
EMP00355,Hr,HR Manager,43.0,Female,Master's,Divorced,21,4,99119.32,11.8,No,1.0,3.0,2,0,5,Yes,4-6 yrs,1,0
EMP00298,Sales,Account Manager,38.0,Male,Master's,Divorced,8,2,78960.4,7.6,No,1.0,4.0,4,1,2,Yes,2-3 yrs,1,0
EMP01077,Engineering,Software Engineer,45.0,Female,Master's,Single,27,7,131174.98,6.5,No,4.0,1.0,4,0,4,No,7-10 yrs,0,0
EMP00840,Finance,Finance Manager,31.0,Female,Bachelor's,Married,5,2,71121.3,1.6,No,2.0,3.0,3,0,2,Yes,2-3 yrs,1,0
EMP01223,Support,Support Lead,38.0,Male,Bachelor's,Divorced,11,2,61264.71,0.1,No,1.0,4.0,4,0,2,No,2-3 yrs,0,0
EMP00925,Engineering,Software Engineer,44.0,Male,Master's,Single,17,4,113675.53,16.2,Yes,1.0,2.0,4,0,4,Yes,4-6 yrs,1,1
EMP00123,Hr,HR Executive,31.0,Male,Master's,Single,9,1,73274.6,12.2,Yes,4.0,2.0,3,0,3,Yes,0-1 yrs,1,1
EMP01228,Sales,Sales Manager,23.0,Male,Master's,Married,5,5,61033.51,5.3,No,1.0,1.0,3,0,4,Yes,4-6 yrs,1,0
EMP01092,Support,Support Lead,34.0,Female,Master's,Married,14,10,74049.64,2.1,Yes,3.0,2.0,3,0,1,No,7-10 yrs,0,1
EMP01248,Hr,HR Manager,29.0,Female,Bachelor's,Divorced,8,8,66404.07,2.0,No,1.0,2.0,3,0,0,No,7-10 yrs,0,0
EMP01152,Support,Support Executive,36.0,Female,Master's,Single,10,1,78739.21,1.5,No,3.0,3.0,2,0,4,No,0-1 yrs,0,0
EMP01164,Marketing,Marketing Manager,39.0,Female,Bachelor's,Single,16,9,86006.27,17.8,No,3.0,1.0,3,0,2,No,7-10 yrs,0,0
EMP00418,Support,Support Lead,31.0,Female,Bachelor's,Married,5,0,63781.13,9.5,Yes,4.0,4.0,3,1,5,No,0-1 yrs,0,1
EMP00967,Engineering,Engineering Manager,27.0,Female,Bachelor's,Divorced,0,0,80654.18,12.0,No,4.0,1.0,4,0,0,Yes,0-1 yrs,1,0
EMP01243,Sales,Sales Manager,38.0,Female,Bachelor's,Married,16,0,83333.62,19.4,No,4.0,2.0,2,0,0,No,0-1 yrs,0,0
EMP00158,Engineering,Engineering Manager,51.0,Male,Master's,Divorced,27,2,132031.68,1.1,No,4.0,2.0,4,0,4,No,2-3 yrs,0,0
EMP01119,Support,Support Lead,44.0,Male,Bachelor's,Single,18,0,76151.17,8.6,No,1.0,3.0,3,0,3,Yes,0-1 yrs,1,0
EMP01280,Support,Support Executive,33.0,Male,PhD,Divorced,15,0,103434.08,32.6,Yes,3.0,1.0,3,0,4,No,0-1 yrs,0,1
EMP01064,Sales,Account Manager,46.0,Male,Bachelor's,Single,24,6,98336.27,8.8,No,4.0,4.0,2,0,1,No,4-6 yrs,0,0
EMP01155,Sales,Sales Manager,38.0,Male,High School,Single,19,2,82325.18,2.0,No,4.0,4.0,4,0,1,No,2-3 yrs,0,0
EMP01280,Support,Support Executive,33.0,Male,PhD,Divorced,15,0,103434.08,32.6,Yes,3.0,3.0,3,0,4,No,0-1 yrs,0,1
EMP00190,Hr,HR Manager,21.0,Male,Master's,Single,2,1,58539.86,17.8,No,3.0,4.0,3,1,0,No,0-1 yrs,0,0
EMP00590,Engineering,Engineering Manager,27.0,Male,Master's,Married,0,0,90935.25,6.8,Yes,4.0,3.0,3,0,2,Yes,0-1 yrs,1,1
EMP00761,Engineering,Senior Engineer,40.0,Female,Master's,Married,22,10,120534.36,3.9,No,2.0,4.0,4,0,3,Yes,7-10 yrs,1,0
EMP01063,Finance,Financial Analyst,26.0,Male,Master's,Married,4,0,80624.48,1.6,Yes,2.0,4.0,2,0,3,Yes,0-1 yrs,1,1
EMP00243,Engineering,Software Engineer,29.0,Male,Bachelor's,Divorced,8,5,75914.23,3.8,No,1.0,4.0,4,0,4,No,4-6 yrs,0,0
EMP00885,Sales,Sales Executive,36.0,Male,Master's,Single,14,14,80078.93,11.6,Yes,2.0,2.0,2,0,0,No,10+ yrs,0,1
EMP01378,Sales,Sales Manager,28.0,Male,High School,Single,7,5,53108.63,0.9,Yes,1.0,1.0,3,1,1,No,4-6 yrs,0,1
EMP00621,Engineering,Software Engineer,42.0,Female,Bachelor's,Single,13,2,97184.68,1.8,No,2.0,3.0,3,0,3,No,2-3 yrs,0,0
EMP00651,Support,Support Lead,38.0,Female,PhD,Single,14,3,99631.6,14.4,No,1.0,3.0,2,0,3,No,2-3 yrs,0,0
EMP00504,Sales,Sales Manager,54.0,Female,Bachelor's,Married,34,0,114397.44,0.5,Yes,4.0,2.0,4,0,5,No,0-1 yrs,0,1
EMP00160,Support,Support Lead,34.0,Male,Bachelor's,Single,16,2,78166.62,5.3,No,4.0,2.0,4,0,2,No,2-3 yrs,0,0
EMP00883,Support,Support Lead,52.0,Male,Master's,Divorced,33,4,113235.84,4.9,No,1.0,4.0,4,0,0,No,4-6 yrs,0,0
EMP00538,Hr,Recruiter,39.0,Male,Master's,Married,21,0,105549.59,8.0,No,1.0,1.0,2,0,2,Yes,0-1 yrs,1,0
EMP00241,Sales,Sales Executive,47.0,Male,Bachelor's,Single,29,3,110448.35,6.2,Yes,3.0,4.0,1,0,1,Yes,2-3 yrs,1,1
EMP00014,Sales,Sales Executive,50.0,Female,Master's,Divorced,31,0,109697.16,2.1,No,1.0,1.0,3,0,0,Yes,0-1 yrs,1,0
EMP00476,Finance,Accountant,30.0,Male,Master's,Married,6,1,86769.1,10.2,No,1.0,1.0,2,0,2,No,0-1 yrs,0,0
EMP01484,Sales,Account Manager,48.0,Male,Master's,Single,30,19,109192.86,19.3,No,4.0,3.0,4,1,5,No,10+ yrs,0,0
EMP01428,Support,Support Executive,37.0,Male,Bachelor's,Single,13,0,76638.56,2.9,Yes,3.0,1.0,1,1,4,Yes,0-1 yrs,1,1
EMP00929,Engineering,Senior Engineer,48.0,Male,Bachelor's,Married,26,3,117457.91,18.1,No,4.0,4.0,4,1,3,No,2-3 yrs,0,0
EMP01339,Marketing,Content Specialist,26.0,Male,Bachelor's,Divorced,4,2,62972.81,2.5,Yes,1.0,2.0,1,0,0,Yes,2-3 yrs,1,1
EMP01386,Engineering,QA Engineer,29.0,Male,Bachelor's,Married,4,3,88488.94,6.5,No,4.0,1.0,4,0,4,No,2-3 yrs,0,0
EMP01345,Marketing,Content Specialist,25.0,Male,Master's,Single,1,1,64438.63,18.6,No,1.0,4.0,3,0,4,Yes,0-1 yrs,1,0
EMP00796,Engineering,Software Engineer,42.0,Male,Master's,Single,14,11,101137.13,2.4,No,3.0,3.0,3,0,2,No,10+ yrs,0,0
EMP00356,Engineering,Software Engineer,29.0,Male,Master's,Single,0,0,81457.81,10.1,Yes,3.0,3.0,3,0,3,No,0-1 yrs,0,1
EMP01059,Marketing,Marketing Executive,41.0,Female,Bachelor's,Single,23,1,93728.73,3.4,No,3.0,1.0,3,0,5,Yes,0-1 yrs,1,0
EMP00335,Finance,Accountant,39.0,Female,Bachelor's,Divorced,20,6,102518.15,6.4,No,1.0,2.0,3,0,3,Yes,4-6 yrs,1,0
EMP00689,Sales,Account Manager,26.0,Female,Bachelor's,Single,5,5,60021.61,31.6,Yes,1.0,2.0,3,1,4,No,4-6 yrs,0,1
EMP01401,Engineering,Engineering Manager,35.0,Female,Master's,Single,11,4,109022.26,9.7,No,4.0,1.0,4,0,1,No,4-6 yrs,0,0
EMP00185,Marketing,Content Specialist,40.0,Female,Bachelor's,Married,15,7,75634.83,5.4,No,3.0,3.0,4,1,5,No,7-10 yrs,0,0
EMP00824,Finance,Finance Manager,30.0,Female,Bachelor's,Single,11,5,81573.04,6.8,No,3.0,4.0,3,0,4,No,4-6 yrs,0,0
EMP01435,Engineering,Software Engineer,37.0,Male,Master's,Single,10,1,104509.53,9.3,Yes,1.0,4.0,2,0,2,Yes,0-1 yrs,1,1
EMP01002,Finance,Financial Analyst,47.0,Female,PhD,Married,19,12,114159.47,7.7,No,3.0,1.0,2,0,5,Yes,10+ yrs,1,0
EMP00188,Sales,Sales Manager,42.0,Male,High School,Married,18,3,75124.27,5.6,No,2.0,1.0,3,0,5,No,2-3 yrs,0,0
EMP00942,Engineering,Engineering Manager,35.0,Male,Bachelor's,Single,17,3,108009.65,1.9,No,2.0,4.0,3,0,3,No,2-3 yrs,0,0
EMP00285,Sales,Sales Executive,43.0,Female,Master's,Married,25,0,101381.7,0.4,No,3.0,2.0,3,1,1,No,0-1 yrs,0,0
EMP01416,Hr,HR Executive,43.0,Male,Bachelor's,Single,18,1,76735.74,3.5,No,4.0,2.0,3,0,3,No,0-1 yrs,0,0
EMP00900,Engineering,Engineering Manager,26.0,Male,Bachelor's,Married,3,1,82681.92,0.9,No,4.0,2.0,3,0,5,Yes,0-1 yrs,1,0
EMP01496,Engineering,QA Engineer,44.0,Female,Master's,Divorced,20,1,117923.81,2.3,No,1.0,2.0,3,1,0,Yes,0-1 yrs,1,0
EMP00166,Marketing,Marketing Executive,47.0,Female,Master's,Divorced,21,2,102792.24,0.4,No,4.0,2.0,3,1,4,No,2-3 yrs,0,0
EMP00348,Marketing,Marketing Manager,28.0,Female,Bachelor's,Single,5,1,64129.76,3.5,No,1.0,1.0,3,0,2,No,0-1 yrs,0,0
EMP00299,Support,Support Lead,24.0,Female,Bachelor's,Married,0,0,42205.98,9.5,No,3.0,4.0,4,1,0,No,0-1 yrs,0,0
EMP00536,Engineering,Software Engineer,42.0,Male,Bachelor's,Married,23,0,114618.95,2.8,No,3.0,2.0,3,1,0,Yes,0-1 yrs,1,0
EMP00230,Sales,Account Manager,36.0,Female,Bachelor's,Married,16,1,86990.51,22.1,No,3.0,1.0,2,0,0,No,0-1 yrs,0,0
EMP00042,Sales,Account Manager,47.0,Male,Bachelor's,Divorced,21,5,94412.67,1.6,No,1.0,3.0,3,0,5,Yes,4-6 yrs,1,0
